time,location_name,latitude,longitude,value,parameter,unit_of_measure
2023-07-27 18:00:00,Brooklyn,-37.8220978,144.8471,21.642,PM10,ug/m3
2023-07-27 18:00:00,Geelong South,-38.17356,144.3703,4.41,PM2.5,ug/m3
2023-07-27 18:00:00,Alphington,-37.7784081,145.0306,10.245,NO2,ppb
2023-07-27 18:00:00,Geelong South,-38.17356,144.3703,24.988,O3,ppb
2023-07-27 18:00:00,Box Hill,-37.8287277,145.1324,5.726,PM2.5,ug/m3
2023-07-27 18:00:00,Alphington,-37.7784081,145.0306,20.4,O3,ppb
2023-07-27 18:00:00,Mooroolbark,-37.7749672,145.3285,13.166,DBT,deg.C
2023-07-27 18:00:00,Alphington,-37.7784081,145.0306,15.41,PM10,ug/m3
2023-07-27 18:00:00,Alphington,-37.7784081,145.0306,0.556,SO2,ppb
2023-07-27 18:00:00,Mooroolbark,-37.7749672,145.3285,23.808,O3,ppb
2023-07-27 18:00:00,Altona North,-37.84455,144.8629,8.631,NO2,ppb
2023-07-27 18:00:00,Dandenong,-37.98576,145.1987,11.064,PM10,ug/m3
2023-07-27 18:00:00,Brooklyn,-37.8220978,144.8471,26.035,BSP,1/Mm
2023-07-27 18:00:00,Melton,-37.7064552,144.5669,22.965,O3,ppb
2023-07-27 18:00:00,Brooklyn,-37.8220978,144.8471,15.159,DBT,deg.C
2023-07-27 18:00:00,Geelong South,-38.17356,144.3703,3.937,NO2,ppb
2023-07-27 18:00:00,Alphington,-37.7784081,145.0306,15.475,DBT,deg.C
2023-07-27 18:00:00,Brooklyn,-37.8220978,144.8471,21.642,PM10,ug/m3
2023-07-27 18:00:00,Alphington,-37.7784081,145.0306,15.606,BSP,1/Mm
2023-07-27 18:00:00,Melton,-37.7064552,144.5669,14.451,DBT,deg.C
2023-07-27 18:00:00,Brighton,-37.9135475,144.998,3.873,PM2.5,ug/m3
2023-07-27 18:00:00,Geelong South,-38.17356,144.3703,0.428,SO2,ppb
2023-07-27 18:00:00,Altona North,-37.84455,144.8629,0.027,SO2,ppb
2023-07-27 18:00:00,Geelong South,-38.17356,144.3703,15.056,PM10,ug/m3
2023-07-27 18:00:00,Point Cook,-37.9263153,144.7567,20.677,O3,ppb
2023-07-27 18:00:00,Dandenong,-37.98576,145.1987,23.911,O3,ppb
2023-08-01 06:00:00,Mooroolbark,-37.7749672,145.3285,6.241,PM10,ug/m3
2023-08-01 06:00:00,Altona North,-37.84455,144.8629,11.157,DBT,deg.C
2023-08-01 06:00:00,Dandenong,-37.98576,145.1987,4.81,BSP,1/Mm
2023-08-01 06:00:00,Dandenong,-37.98576,145.1987,3.476,PM2.5,ug/m3
2023-08-01 06:00:00,Point Cook,-37.9263153,144.7567,1.484,BSP,1/Mm
2023-08-01 06:00:00,Geelong South,-38.17356,144.3703,7.56,BSP,1/Mm
2023-08-01 06:00:00,Brooklyn,-37.8220978,144.8471,11.029,DBT,deg.C
2023-08-01 06:00:00,Melton,-37.7064552,144.5669,-0.169,PM2.5,ug/m3
2023-08-01 06:00:00,Dandenong,-37.98576,145.1987,19.485,NO2,ppb
2023-08-01 06:00:00,Melbourne CBD,-37.8073959,144.97,1.145,PM2.5,ug/m3
2023-08-01 06:00:00,Geelong South,-38.17356,144.3703,11.245,DBT,deg.C
2023-08-01 06:00:00,Alphington,-37.7784081,145.0306,3.456,PM2.5,ug/m3
2023-08-01 06:00:00,Dandenong,-37.98576,145.1987,11.456,DBT,deg.C
2023-08-01 06:00:00,Brooklyn,-37.8220978,144.8471,7.613,BSP,1/Mm
2023-08-01 06:00:00,Mooroolbark,-37.7749672,145.3285,4.182,BSP,1/Mm
2023-08-01 06:00:00,Point Cook,-37.9263153,144.7567,9.333,DBT,deg.C
2023-08-01 06:00:00,Alphington,-37.7784081,145.0306,19.948,NO2,ppb
2023-08-01 06:00:00,Brooklyn,-37.8220978,144.8471,21.486,PM10,ug/m3
2023-08-01 06:00:00,Geelong South,-38.17356,144.3703,22.442,O3,ppb
2023-08-01 06:00:00,Geelong South,-38.17356,144.3703,1.539,PM2.5,ug/m3
2023-08-01 06:00:00,Alphington,-37.7784081,145.0306,5.106,O3,ppb
2023-08-01 06:00:00,Box Hill,-37.8287277,145.1324,1.302,PM2.5,ug/m3
2023-08-01 06:00:00,Mooroolbark,-37.7749672,145.3285,19.685,O3,ppb
2023-08-01 06:00:00,Altona North,-37.84455,144.8629,14.397,NO2,ppb
2023-08-01 06:00:00,Melton,-37.7064552,144.5669,15.03,O3,ppb
2023-08-01 06:00:00,Geelong South,-38.17356,144.3703,3.969,NO2,ppb
2023-08-01 06:00:00,Mooroolbark,-37.7749672,145.3285,9.854,DBT,deg.C
2023-08-01 06:00:00,Alphington,-37.7784081,145.0306,9.496,PM10,ug/m3
2023-08-01 06:00:00,Alphington,-37.7784081,145.0306,0.086,SO2,ppb
2023-08-01 06:00:00,Dandenong,-37.98576,145.1987,8.831,PM10,ug/m3
2023-08-01 06:00:00,Point Cook,-37.9263153,144.7567,15.168,O3,ppb
2023-08-01 06:00:00,Dandenong,-37.98576,145.1987,9.15,O3,ppb
2023-08-01 06:00:00,Brooklyn,-37.8220978,144.8471,7.613,BSP,1/Mm
2023-08-01 06:00:00,Brooklyn,-37.8220978,144.8471,11.029,DBT,deg.C
2023-08-01 06:00:00,Alphington,-37.7784081,145.0306,10.011,DBT,deg.C
2023-08-01 06:00:00,Brooklyn,-37.8220978,144.8471,21.486,PM10,ug/m3
2023-08-01 06:00:00,Alphington,-37.7784081,145.0306,9.221,BSP,1/Mm
2023-08-01 06:00:00,Melton,-37.7064552,144.5669,10.126,DBT,deg.C
2023-08-01 06:00:00,Brighton,-37.9135475,144.998,4.938,PM2.5,ug/m3
2023-08-01 06:00:00,Geelong South,-38.17356,144.3703,0.29,SO2,ppb
2023-08-01 06:00:00,Altona North,-37.84455,144.8629,-0.665,SO2,ppb
2023-08-01 06:00:00,Geelong South,-38.17356,144.3703,11.235,PM10,ug/m3
2023-08-01 12:00:00,Mooroolbark,-37.7749672,145.3285,7.41,PM10,ug/m3
2023-08-01 12:00:00,Altona North,-37.84455,144.8629,15.37,DBT,deg.C
2023-08-01 12:00:00,Dandenong,-37.98576,145.1987,16.452,BSP,1/Mm
2023-08-01 12:00:00,Dandenong,-37.98576,145.1987,2.871,PM2.5,ug/m3
2023-08-01 12:00:00,Point Cook,-37.9263153,144.7567,19.582,BSP,1/Mm
2023-08-01 12:00:00,Geelong South,-38.17356,144.3703,26.192,BSP,1/Mm
2023-08-01 12:00:00,Brooklyn,-37.8220978,144.8471,14.551,DBT,deg.C
2023-08-01 12:00:00,Melton,-37.7064552,144.5669,5.241,PM2.5,ug/m3
2023-08-01 12:00:00,Dandenong,-37.98576,145.1987,5.276,NO2,ppb
2023-08-01 12:00:00,Melbourne CBD,-37.8073959,144.97,10.444,PM2.5,ug/m3
2023-08-01 12:00:00,Geelong South,-38.17356,144.3703,14.529,DBT,deg.C
2023-08-01 12:00:00,Alphington,-37.7784081,145.0306,4.859,PM2.5,ug/m3
2023-08-01 12:00:00,Dandenong,-37.98576,145.1987,14.411,DBT,deg.C
2023-08-01 12:00:00,Brooklyn,-37.8220978,144.8471,18.694,BSP,1/Mm
2023-08-01 12:00:00,Mooroolbark,-37.7749672,145.3285,14.276,BSP,1/Mm
2023-08-01 12:00:00,Point Cook,-37.9263153,144.7567,14.703,DBT,deg.C
2023-08-01 12:00:00,Brooklyn,-37.8220978,144.8471,23.237,PM10,ug/m3
2023-08-01 12:00:00,Geelong South,-38.17356,144.3703,11.192,PM2.5,ug/m3
2023-08-01 12:00:00,Alphington,-37.7784081,145.0306,8.253,NO2,ppb
2023-08-01 12:00:00,Geelong South,-38.17356,144.3703,26.972,O3,ppb
2023-08-01 12:00:00,Box Hill,-37.8287277,145.1324,6.875,PM2.5,ug/m3
2023-08-01 12:00:00,Alphington,-37.7784081,145.0306,22.676,O3,ppb
2023-08-01 12:00:00,Mooroolbark,-37.7749672,145.3285,13.794,DBT,deg.C
2023-08-01 12:00:00,Alphington,-37.7784081,145.0306,18.634,PM10,ug/m3
2023-08-01 12:00:00,Alphington,-37.7784081,145.0306,-0.27,SO2,ppb
2023-08-01 12:00:00,Altona North,-37.84455,144.8629,8.053,NO2,ppb
2023-08-01 12:00:00,Dandenong,-37.98576,145.1987,7.031,PM10,ug/m3
2023-08-01 12:00:00,Brooklyn,-37.8220978,144.8471,18.694,BSP,1/Mm
2023-08-01 12:00:00,Melton,-37.7064552,144.5669,29.058,O3,ppb
2023-08-01 12:00:00,Brooklyn,-37.8220978,144.8471,14.551,DBT,deg.C
2023-08-01 12:00:00,Geelong South,-38.17356,144.3703,5.115,NO2,ppb
2023-08-01 12:00:00,Alphington,-37.7784081,145.0306,15.003,DBT,deg.C
2023-08-01 12:00:00,Brooklyn,-37.8220978,144.8471,23.237,PM10,ug/m3
2023-08-01 12:00:00,Alphington,-37.7784081,145.0306,18.076,BSP,1/Mm
2023-08-01 12:00:00,Melton,-37.7064552,144.5669,13.937,DBT,deg.C
2023-08-01 12:00:00,Brighton,-37.9135475,144.998,8.02,PM2.5,ug/m3
2023-08-01 12:00:00,Geelong South,-38.17356,144.3703,0.331,SO2,ppb
2023-08-01 12:00:00,Altona North,-37.84455,144.8629,-1.098,SO2,ppb
2023-08-01 12:00:00,Geelong South,-38.17356,144.3703,42.303,PM10,ug/m3
2023-08-01 12:00:00,Point Cook,-37.9263153,144.7567,30.472,O3,ppb
2023-08-01 12:00:00,Dandenong,-37.98576,145.1987,26.865,O3,ppb
2023-08-01 18:00:00,Mooroolbark,-37.7749672,145.3285,38.394,PM10,ug/m3
2023-08-01 18:00:00,Altona North,-37.84455,144.8629,12.495,DBT,deg.C
2023-08-01 18:00:00,Dandenong,-37.98576,145.1987,27.795,BSP,1/Mm
2023-08-01 18:00:00,Dandenong,-37.98576,145.1987,12.163,PM2.5,ug/m3
2023-08-01 18:00:00,Point Cook,-37.9263153,144.7567,21.564,BSP,1/Mm
2023-08-01 18:00:00,Geelong South,-38.17356,144.3703,31.004,BSP,1/Mm
2023-08-01 18:00:00,Brooklyn,-37.8220978,144.8471,13.666,DBT,deg.C
2023-08-01 18:00:00,Melton,-37.7064552,144.5669,10.718,PM2.5,ug/m3
2023-08-01 18:00:00,Dandenong,-37.98576,145.1987,24.6,NO2,ppb
2023-08-01 18:00:00,Melbourne CBD,-37.8073959,144.97,15.286,PM2.5,ug/m3
2023-08-01 18:00:00,Geelong South,-38.17356,144.3703,13.169,DBT,deg.C
2023-08-01 18:00:00,Alphington,-37.7784081,145.0306,11.478,PM2.5,ug/m3
2023-08-01 18:00:00,Dandenong,-37.98576,145.1987,12.233,DBT,deg.C
2023-08-01 18:00:00,Brooklyn,-37.8220978,144.8471,25.116,BSP,1/Mm
2023-08-01 18:00:00,Mooroolbark,-37.7749672,145.3285,39.241,BSP,1/Mm
2023-08-01 18:00:00,Point Cook,-37.9263153,144.7567,12.464,DBT,deg.C
2023-08-01 18:00:00,Brooklyn,-37.8220978,144.8471,27.012,PM10,ug/m3
2023-08-01 18:00:00,Geelong South,-38.17356,144.3703,9.72,PM2.5,ug/m3
2023-08-01 18:00:00,Alphington,-37.7784081,145.0306,19.796,NO2,ppb
2023-08-01 18:00:00,Geelong South,-38.17356,144.3703,15.612,O3,ppb
2023-08-01 18:00:00,Box Hill,-37.8287277,145.1324,5.696,PM2.5,ug/m3
2023-08-01 18:00:00,Alphington,-37.7784081,145.0306,13.285,O3,ppb
2023-08-01 18:00:00,Mooroolbark,-37.7749672,145.3285,10.959,DBT,deg.C
2023-08-01 18:00:00,Alphington,-37.7784081,145.0306,42.264,PM10,ug/m3
2023-08-01 18:00:00,Alphington,-37.7784081,145.0306,-0.293,SO2,ppb
2023-08-01 18:00:00,Mooroolbark,-37.7749672,145.3285,2.885,O3,ppb
2023-08-01 18:00:00,Altona North,-37.84455,144.8629,6.191,NO2,ppb
2023-08-01 18:00:00,Dandenong,-37.98576,145.1987,34.064,PM10,ug/m3
2023-08-01 18:00:00,Brooklyn,-37.8220978,144.8471,25.116,BSP,1/Mm
2023-08-01 18:00:00,Melton,-37.7064552,144.5669,24.012,O3,ppb
2023-08-01 18:00:00,Brooklyn,-37.8220978,144.8471,13.666,DBT,deg.C
2023-08-01 18:00:00,Geelong South,-38.17356,144.3703,13.042,NO2,ppb
2023-08-01 18:00:00,Alphington,-37.7784081,145.0306,13.345,DBT,deg.C
2023-08-01 18:00:00,Brooklyn,-37.8220978,144.8471,27.012,PM10,ug/m3
2023-08-01 18:00:00,Alphington,-37.7784081,145.0306,81.224,BSP,1/Mm
2023-08-01 18:00:00,Melton,-37.7064552,144.5669,12.483,DBT,deg.C
2023-08-01 18:00:00,Brighton,-37.9135475,144.998,11.743,PM2.5,ug/m3
2023-08-01 18:00:00,Geelong South,-38.17356,144.3703,0.263,SO2,ppb
2023-08-01 18:00:00,Altona North,-37.84455,144.8629,-0.913,SO2,ppb
2023-08-01 18:00:00,Geelong South,-38.17356,144.3703,41.784,PM10,ug/m3
2023-08-01 18:00:00,Point Cook,-37.9263153,144.7567,24.626,O3,ppb
2023-08-01 18:00:00,Dandenong,-37.98576,145.1987,9.868,O3,ppb
2023-08-14 06:00:00,Altona North,-37.84455,144.8629,3.361,DBT,deg.C
2023-08-14 06:00:00,Dandenong,-37.98576,145.1987,26.276,BSP,1/Mm
2023-08-14 06:00:00,Dandenong,-37.98576,145.1987,4.97,PM2.5,ug/m3
2023-08-14 06:00:00,Point Cook,-37.9263153,144.7567,14.056,BSP,1/Mm
2023-08-14 06:00:00,Brooklyn,-37.8220978,144.8471,3.84,DBT,deg.C
2023-08-14 06:00:00,Melton,-37.7064552,144.5669,3.864,PM2.5,ug/m3
2023-08-14 06:00:00,Dandenong,-37.98576,145.1987,25.508,NO2,ppb
2023-08-14 06:00:00,Melbourne CBD,-37.8073959,144.97,9.214,PM2.5,ug/m3
2023-08-14 06:00:00,Alphington,-37.7784081,145.0306,13.486,PM2.5,ug/m3
2023-08-14 06:00:00,Dandenong,-37.98576,145.1987,3.528,DBT,deg.C
2023-08-14 06:00:00,Brooklyn,-37.8220978,144.8471,30.255,BSP,1/Mm
2023-08-14 06:00:00,Mooroolbark,-37.7749672,145.3285,44.476,BSP,1/Mm
2023-08-14 06:00:00,Point Cook,-37.9263153,144.7567,2.623,DBT,deg.C
2023-08-14 06:00:00,Brooklyn,-37.8220978,144.8471,43.71,PM10,ug/m3
2023-08-14 06:00:00,Alphington,-37.7784081,145.0306,6.013,NO2,ppb
2023-08-14 06:00:00,Box Hill,-37.8287277,145.1324,10.125,PM2.5,ug/m3
2023-08-14 06:00:00,Alphington,-37.7784081,145.0306,0.109,O3,ppb
2023-08-14 06:00:00,Mooroolbark,-37.7749672,145.3285,2.087,DBT,deg.C
2023-08-14 06:00:00,Alphington,-37.7784081,145.0306,17.232,PM10,ug/m3
2023-08-14 06:00:00,Alphington,-37.7784081,145.0306,-0.147,SO2,ppb
2023-08-14 06:00:00,Mooroolbark,-37.7749672,145.3285,0.533,O3,ppb
2023-08-14 06:00:00,Altona North,-37.84455,144.8629,16.639,NO2,ppb
2023-08-14 06:00:00,Dandenong,-37.98576,145.1987,24.383,PM10,ug/m3
2023-08-14 06:00:00,Brooklyn,-37.8220978,144.8471,30.255,BSP,1/Mm
2023-08-14 06:00:00,Melton,-37.7064552,144.5669,0.404,O3,ppb
2023-08-14 06:00:00,Brooklyn,-37.8220978,144.8471,3.84,DBT,deg.C
2023-08-14 06:00:00,Alphington,-37.7784081,145.0306,1.432,DBT,deg.C
2023-08-14 06:00:00,Melton,-37.7064552,144.5669,1.506,DBT,deg.C
2023-08-14 06:00:00,Brooklyn,-37.8220978,144.8471,43.71,PM10,ug/m3
2023-08-14 06:00:00,Alphington,-37.7784081,145.0306,47.665,BSP,1/Mm
2023-08-14 06:00:00,Altona North,-37.84455,144.8629,1.838,SO2,ppb
2023-08-14 06:00:00,Point Cook,-37.9263153,144.7567,0.187,O3,ppb
2023-08-14 06:00:00,Dandenong,-37.98576,145.1987,0.741,O3,ppb
2023-08-14 12:00:00,Mooroolbark,-37.7749672,145.3285,17.347,PM10,ug/m3
2023-08-14 12:00:00,Altona North,-37.84455,144.8629,14.597,DBT,deg.C
2023-08-14 12:00:00,Dandenong,-37.98576,145.1987,8.905,BSP,1/Mm
2023-08-14 12:00:00,Dandenong,-37.98576,145.1987,11.616,PM2.5,ug/m3
2023-08-14 12:00:00,Point Cook,-37.9263153,144.7567,5.105,BSP,1/Mm
2023-08-14 12:00:00,Brooklyn,-37.8220978,144.8471,11.102,DBT,deg.C
2023-08-14 12:00:00,Melton,-37.7064552,144.5669,2.633,PM2.5,ug/m3
2023-08-14 12:00:00,Dandenong,-37.98576,145.1987,9.151,NO2,ppb
2023-08-14 12:00:00,Melbourne CBD,-37.8073959,144.97,11.703,PM2.5,ug/m3
2023-08-14 12:00:00,Alphington,-37.7784081,145.0306,6.856,PM2.5,ug/m3
2023-08-14 12:00:00,Dandenong,-37.98576,145.1987,11.04,DBT,deg.C
2023-08-14 12:00:00,Brooklyn,-37.8220978,144.8471,9.27,BSP,1/Mm
2023-08-14 12:00:00,Mooroolbark,-37.7749672,145.3285,44.984,BSP,1/Mm
2023-08-14 12:00:00,Point Cook,-37.9263153,144.7567,12.422,DBT,deg.C
2023-08-14 12:00:00,Brooklyn,-37.8220978,144.8471,10.136,PM10,ug/m3
2023-08-14 12:00:00,Alphington,-37.7784081,145.0306,5.865,NO2,ppb
2023-08-14 12:00:00,Box Hill,-37.8287277,145.1324,3.63,PM2.5,ug/m3
2023-08-14 12:00:00,Alphington,-37.7784081,145.0306,26.052,O3,ppb
2023-08-14 12:00:00,Mooroolbark,-37.7749672,145.3285,10.312,DBT,deg.C
2023-08-14 12:00:00,Alphington,-37.7784081,145.0306,6.088,PM10,ug/m3
2023-08-14 12:00:00,Alphington,-37.7784081,145.0306,-0.212,SO2,ppb
2023-08-14 12:00:00,Mooroolbark,-37.7749672,145.3285,10.791,O3,ppb
2023-08-14 12:00:00,Altona North,-37.84455,144.8629,19.553,NO2,ppb
2023-08-14 12:00:00,Dandenong,-37.98576,145.1987,10.055,PM10,ug/m3
2023-08-14 12:00:00,Brooklyn,-37.8220978,144.8471,9.27,BSP,1/Mm
2023-08-14 12:00:00,Melton,-37.7064552,144.5669,30.958,O3,ppb
2023-08-14 12:00:00,Brooklyn,-37.8220978,144.8471,11.102,DBT,deg.C
2023-08-14 12:00:00,Alphington,-37.7784081,145.0306,12.525,DBT,deg.C
2023-08-14 12:00:00,Brooklyn,-37.8220978,144.8471,10.136,PM10,ug/m3
2023-08-14 12:00:00,Alphington,-37.7784081,145.0306,8.027,BSP,1/Mm
2023-08-14 12:00:00,Melton,-37.7064552,144.5669,11.612,DBT,deg.C
2023-08-14 12:00:00,Brighton,-37.9135475,144.998,6.249,PM2.5,ug/m3
2023-08-14 12:00:00,Altona North,-37.84455,144.8629,0.992,SO2,ppb
2023-08-14 12:00:00,Point Cook,-37.9263153,144.7567,29.984,O3,ppb
2023-08-14 12:00:00,Dandenong,-37.98576,145.1987,24.776,O3,ppb
2023-08-14 18:00:00,Mooroolbark,-37.7749672,145.3285,19.649,PM10,ug/m3
2023-08-14 18:00:00,Altona North,-37.84455,144.8629,9.624,DBT,deg.C
2023-08-14 18:00:00,Dandenong,-37.98576,145.1987,12.917,BSP,1/Mm
2023-08-14 18:00:00,Dandenong,-37.98576,145.1987,6.021,PM2.5,ug/m3
2023-08-14 18:00:00,Point Cook,-37.9263153,144.7567,3.958,BSP,1/Mm
2023-08-14 18:00:00,Brooklyn,-37.8220978,144.8471,9.841,DBT,deg.C
2023-08-14 18:00:00,Melton,-37.7064552,144.5669,3.606,PM2.5,ug/m3
2023-08-14 18:00:00,Dandenong,-37.98576,145.1987,16.282,NO2,ppb
2023-08-14 18:00:00,Melbourne CBD,-37.8073959,144.97,6.192,PM2.5,ug/m3
2023-08-14 18:00:00,Alphington,-37.7784081,145.0306,4.213,PM2.5,ug/m3
2023-08-14 18:00:00,Dandenong,-37.98576,145.1987,9.731,DBT,deg.C
2023-08-14 18:00:00,Brooklyn,-37.8220978,144.8471,10.057,BSP,1/Mm
2023-08-14 18:00:00,Mooroolbark,-37.7749672,145.3285,37.258,BSP,1/Mm
2023-08-14 18:00:00,Point Cook,-37.9263153,144.7567,8.776,DBT,deg.C
2023-08-14 18:00:00,Brooklyn,-37.8220978,144.8471,13.613,PM10,ug/m3
2023-08-14 18:00:00,Alphington,-37.7784081,145.0306,10.442,NO2,ppb
2023-08-14 18:00:00,Box Hill,-37.8287277,145.1324,3.117,PM2.5,ug/m3
2023-08-14 18:00:00,Alphington,-37.7784081,145.0306,23.741,O3,ppb
2023-08-14 18:00:00,Mooroolbark,-37.7749672,145.3285,6.986,DBT,deg.C
2023-08-14 18:00:00,Alphington,-37.7784081,145.0306,12.661,PM10,ug/m3
2023-08-14 18:00:00,Alphington,-37.7784081,145.0306,-0.197,SO2,ppb
2023-08-14 18:00:00,Mooroolbark,-37.7749672,145.3285,4.923,O3,ppb
2023-08-14 18:00:00,Altona North,-37.84455,144.8629,4.728,NO2,ppb
2023-08-14 18:00:00,Dandenong,-37.98576,145.1987,16.044,PM10,ug/m3
2023-08-14 18:00:00,Brooklyn,-37.8220978,144.8471,10.057,BSP,1/Mm
2023-08-14 18:00:00,Melton,-37.7064552,144.5669,18.156,O3,ppb
2023-08-14 18:00:00,Brooklyn,-37.8220978,144.8471,9.841,DBT,deg.C
2023-08-14 18:00:00,Alphington,-37.7784081,145.0306,10.428,DBT,deg.C
2023-08-14 18:00:00,Brooklyn,-37.8220978,144.8471,13.613,PM10,ug/m3
2023-08-14 18:00:00,Alphington,-37.7784081,145.0306,9.905,BSP,1/Mm
2023-08-14 18:00:00,Melton,-37.7064552,144.5669,7.827,DBT,deg.C
2023-08-14 18:00:00,Brighton,-37.9135475,144.998,3.763,PM2.5,ug/m3
2023-08-14 18:00:00,Altona North,-37.84455,144.8629,1.491,SO2,ppb
2023-08-14 18:00:00,Point Cook,-37.9263153,144.7567,31.4,O3,ppb
2023-08-14 18:00:00,Dandenong,-37.98576,145.1987,18.255,O3,ppb
2023-08-27 06:00:00,Mooroolbark,-37.7749672,145.3285,18.756,PM10,ug/m3
2023-08-27 06:00:00,Altona North,-37.84455,144.8629,10.053,DBT,deg.C
2023-08-27 06:00:00,Dandenong,-37.98576,145.1987,11.139,BSP,1/Mm
2023-08-27 06:00:00,Dandenong,-37.98576,145.1987,4.581,PM2.5,ug/m3
2023-08-27 06:00:00,Point Cook,-37.9263153,144.7567,10.882,BSP,1/Mm
2023-08-27 06:00:00,Geelong South,-38.17356,144.3703,17.092,BSP,1/Mm
2023-08-27 06:00:00,Brooklyn,-37.8220978,144.8471,9.453,DBT,deg.C
2023-08-27 06:00:00,Melton,-37.7064552,144.5669,4.534,PM2.5,ug/m3
2023-08-27 06:00:00,Dandenong,-37.98576,145.1987,5.092,NO2,ppb
2023-08-27 06:00:00,Melbourne CBD,-37.8073959,144.97,5.258,PM2.5,ug/m3
2023-08-27 06:00:00,Geelong South,-38.17356,144.3703,10.998,DBT,deg.C
2023-08-27 06:00:00,Alphington,-37.7784081,145.0306,8.381,PM2.5,ug/m3
2023-08-27 06:00:00,Dandenong,-37.98576,145.1987,9.374,DBT,deg.C
2023-08-27 06:00:00,Brooklyn,-37.8220978,144.8471,18.77,BSP,1/Mm
2023-08-27 06:00:00,Mooroolbark,-37.7749672,145.3285,58.992,BSP,1/Mm
2023-08-27 06:00:00,Point Cook,-37.9263153,144.7567,10.514,DBT,deg.C
2023-08-27 06:00:00,Brooklyn,-37.8220978,144.8471,15.482,PM10,ug/m3
2023-08-27 06:00:00,Geelong South,-38.17356,144.3703,2.849,PM2.5,ug/m3
2023-08-27 06:00:00,Alphington,-37.7784081,145.0306,13.877,NO2,ppb
2023-08-27 06:00:00,Geelong South,-38.17356,144.3703,24.89,O3,ppb
2023-08-27 06:00:00,Box Hill,-37.8287277,145.1324,5.863,PM2.5,ug/m3
2023-08-27 06:00:00,Alphington,-37.7784081,145.0306,0.378,O3,ppb
2023-08-27 06:00:00,Mooroolbark,-37.7749672,145.3285,6.917,DBT,deg.C
2023-08-27 06:00:00,Alphington,-37.7784081,145.0306,15.629,PM10,ug/m3
2023-08-27 06:00:00,Alphington,-37.7784081,145.0306,-0.993,SO2,ppb
2023-08-27 06:00:00,Mooroolbark,-37.7749672,145.3285,0.445,O3,ppb
2023-08-27 06:00:00,Altona North,-37.84455,144.8629,5.618,NO2,ppb
2023-08-27 06:00:00,Dandenong,-37.98576,145.1987,12.207,PM10,ug/m3
2023-08-27 06:00:00,Brooklyn,-37.8220978,144.8471,18.77,BSP,1/Mm
2023-08-27 06:00:00,Melton,-37.7064552,144.5669,10.297,O3,ppb
2023-08-27 06:00:00,Brooklyn,-37.8220978,144.8471,9.453,DBT,deg.C
2023-08-27 06:00:00,Geelong South,-38.17356,144.3703,2.078,NO2,ppb
2023-08-27 06:00:00,Alphington,-37.7784081,145.0306,8.522,DBT,deg.C
2023-08-27 06:00:00,Brooklyn,-37.8220978,144.8471,15.482,PM10,ug/m3
2023-08-27 06:00:00,Alphington,-37.7784081,145.0306,28.337,BSP,1/Mm
2023-08-27 06:00:00,Melton,-37.7064552,144.5669,7.229,DBT,deg.C
2023-08-27 06:00:00,Brighton,-37.9135475,144.998,4.409,PM2.5,ug/m3
2023-08-27 06:00:00,Geelong South,-38.17356,144.3703,0.98,SO2,ppb
2023-08-27 06:00:00,Altona North,-37.84455,144.8629,1.711,SO2,ppb
2023-08-27 06:00:00,Geelong South,-38.17356,144.3703,27.543,PM10,ug/m3
2023-08-27 06:00:00,Point Cook,-37.9263153,144.7567,24.353,O3,ppb
2023-08-27 06:00:00,Dandenong,-37.98576,145.1987,19.99,O3,ppb
2023-08-27 12:00:00,Mooroolbark,-37.7749672,145.3285,19.44,PM10,ug/m3
2023-08-27 12:00:00,Altona North,-37.84455,144.8629,16.689,DBT,deg.C
2023-08-27 12:00:00,Dandenong,-37.98576,145.1987,10.702,BSP,1/Mm
2023-08-27 12:00:00,Dandenong,-37.98576,145.1987,2.855,PM2.5,ug/m3
2023-08-27 12:00:00,Point Cook,-37.9263153,144.7567,12.1,BSP,1/Mm
2023-08-27 12:00:00,Geelong South,-38.17356,144.3703,12.032,BSP,1/Mm
2023-08-27 12:00:00,Brooklyn,-37.8220978,144.8471,13.109,DBT,deg.C
2023-08-27 12:00:00,Melton,-37.7064552,144.5669,5.045,PM2.5,ug/m3
2023-08-27 12:00:00,Dandenong,-37.98576,145.1987,4.065,NO2,ppb
2023-08-27 12:00:00,Melbourne CBD,-37.8073959,144.97,10.534,PM2.5,ug/m3
2023-08-27 12:00:00,Geelong South,-38.17356,144.3703,14.384,DBT,deg.C
2023-08-27 12:00:00,Alphington,-37.7784081,145.0306,11.094,PM2.5,ug/m3
2023-08-27 12:00:00,Dandenong,-37.98576,145.1987,14.681,DBT,deg.C
2023-08-27 12:00:00,Brooklyn,-37.8220978,144.8471,16.402,BSP,1/Mm
2023-08-27 12:00:00,Mooroolbark,-37.7749672,145.3285,50.657,BSP,1/Mm
2023-08-27 12:00:00,Point Cook,-37.9263153,144.7567,14.279,DBT,deg.C
2023-08-27 12:00:00,Brooklyn,-37.8220978,144.8471,11.533,PM10,ug/m3
2023-08-27 12:00:00,Geelong South,-38.17356,144.3703,5.773,PM2.5,ug/m3
2023-08-27 12:00:00,Alphington,-37.7784081,145.0306,8.807,NO2,ppb
2023-08-27 12:00:00,Geelong South,-38.17356,144.3703,23.971,O3,ppb
2023-08-27 12:00:00,Box Hill,-37.8287277,145.1324,9.724,PM2.5,ug/m3
